Time (s),Uncertainty (s)
7.579108380631704,0.05
7.848461357506899,0.05
7.860570407212956,0.05
7.8522760505506435,0.05
7.77474260123384,0.05
7.6559972936769025,0.05
7.632797561114669,0.05
7.76910065342151,0.05
7.618242684035327,0.05
7.706536574961358,0.05
7.529042067899024,0.05
7.693486566056776,0.05
7.852391291346274,0.05
7.526479659669317,0.05
7.778863063479405,0.05
7.7565669394964765,0.05
7.809056321498798,0.05
7.713159090810357,0.05
7.739380810006186,0.05
7.677636848039279,0.05
7.886164652749047,0.05
7.538992212688383,0.05
7.907682890044183,0.05
7.885126607004341,0.05
7.791026994456866,0.05
7.612279248287155,0.05
7.971748564879701,0.05
8.00426013079362,0.05
7.697941754592609,0.05
7.7375552994618655,0.05
7.645023276340703,0.05
7.713984130418717,0.05
7.742274956815777,0.05
7.728624886155159,0.05
7.790737661737853,0.05
7.3576709106286335,0.05
7.7838740720933055,0.05
7.587362796935755,0.05
7.611009720354421,0.05
7.810570538816202,0.05
7.61649580902919,0.05
7.714559258969122,0.05
7.928123797800805,0.05
8.00284736290439,0.05
7.799003802733131,0.05
7.770569134084563,0.05
7.969786772518305,0.05
7.673842511000082,0.05
7.764881575430475,0.05
7.654394241835216,0.05
7.76870558191722,0.05
7.865677855352312,0.05
7.632427658465273,0.05
7.602126092442967,0.05
7.86729603732046,0.05
7.615341847911307,0.05
7.873468993930119,0.05
7.664386630538313,0.05
7.5713011609672245,0.05
7.635418743470105,0.05
7.6351463397921435,0.05
7.840121195259366,0.05
7.670284056344701,0.05
7.58611619986635,0.05
7.6957379779858295,0.05
7.9086465514448046,0.05
7.733322059481094,0.05
7.947143338314876,0.05
7.6024855640169,0.05
7.849845290783711,0.05
7.646278189844488,0.05
7.445754706247679,0.05
7.690238180987429,0.05
7.468807601137287,0.05
7.8292499749925195,0.05
7.7787954534980255,0.05
8.032032587720991,0.05
7.725260873452331,0.05
7.803092915710627,0.05
7.971832786144574,0.05
7.643818260790606,0.05
7.878524111552313,0.05
7.854620011701361,0.05
7.606599637415284,0.05
7.723061958548005,0.05
7.692576107037544,0.05
7.767583557164915,0.05
7.906794861872708,0.05
7.767741439474697,0.05
7.908183468816932,0.05
7.736371206112436,0.05
7.660117343852107,0.05
7.712384824914588,0.05
7.651067909199039,0.05
7.670369088461783,0.05
7.910992108828219,0.05
7.477811473879661,0.05
7.651657093541487,0.05
7.584306024781054,0.05
7.723128046472712,0.05
7.688280901436709,0.05
7.69824319252965,0.05
7.328669983953275,0.05
7.774806692118814,0.05
7.624805378666585,0.05
7.6377450453822,0.05
7.724990596189067,0.05
7.838710119139628,0.05
7.80811507812422,0.05
7.683849261816736,0.05
7.7635573863557426,0.05
7.7494475841088155,0.05
7.634424558376865,0.05
7.468544959097965,0.05
8.059273219507924,0.05
7.598530096121007,0.05
7.766687137762521,0.05
7.735480936055323,0.05
7.407383694940676,0.05
7.7462631939828634,0.05
7.737760983271879,0.05
7.918956247398022,0.05
7.831386099001713,0.05
7.707650839240899,0.05
7.562792445685521,0.05
7.720173653424836,0.05
7.679448746227818,0.05
7.682661330099721,0.05
7.7723663109271754,0.05
7.702016328561498,0.05
7.765904610948882,0.05
7.522892916848239,0.05
7.942485361919493,0.05
7.697483943382963,0.05
7.728448299055362,0.05
7.6487026234913404,0.05
7.551198383829298,0.05
7.640273746220681,0.05
7.830747640157642,0.05
7.823586898076975,0.05
7.694627117979261,0.05
7.735037078554269,0.05
7.855250232876669,0.05
7.850264972840093,0.05
7.93845924986765,0.05
7.494754469442704,0.05
7.73133746063607,0.05
7.7767115028315335,0.05
7.603028158941591,0.05
7.651892963723591,0.05
7.633882412433075,0.05
7.810956548564339,0.05
7.816295766260027,0.05
7.689936096155712,0.05
7.734074665165637,0.05
7.68487139995895,0.05
7.7024225544098535,0.05
7.758425017750502,0.05
7.828255483077574,0.05
7.831690688590707,0.05
7.519816026679533,0.05
7.934994904290334,0.05
7.777586127690341,0.05
7.780087753711122,0.05
7.571506743141364,0.05
7.776146919755004,0.05
7.820268173441617,0.05
7.837795771559626,0.05
7.776223298922766,0.05
7.794714577442375,0.05
7.81491536154189,0.05
7.709693091181403,0.05
7.654244642694381,0.05
7.71842040663633,0.05
7.665071068327851,0.05
7.769294635828971,0.05
7.705547417693932,0.05
7.87540913901608,0.05
7.65525946933965,0.05
7.749879248276872,0.05
7.6230032834579164,0.05
7.700900246007363,0.05
7.683779793168956,0.05
7.845634540556172,0.05
7.493359921929089,0.05
7.98318942630383,0.05
7.750103349619424,0.05
7.5390728355028855,0.05
7.714770230387507,0.05
7.832595192233537,0.05
7.647083081521892,0.05
7.862257298482633,0.05
7.97972102045572,0.05
7.483186122892807,0.05
7.9731341293285345,0.05
7.62189796927303,0.05
7.835348094908155,0.05
7.892872509915712,0.05
7.772196373083001,0.05
7.893388275365345,0.05
7.671388761229937,0.05
7.641391043237062,0.05
7.643600233201864,0.05
7.892647675444548,0.05
7.705699235794039,0.05
7.937567444280741,0.05
7.881630619335647,0.05
7.797646066199803,0.05
7.712650022324207,0.05
7.551039593507339,0.05
7.437697974071732,0.05
7.741619185120947,0.05
7.639010877130178,0.05
7.724751701598917,0.05
7.833277849587746,0.05
7.891830796107559,0.05
7.788033306416177,0.05
7.730160296769893,0.05
7.763376858168532,0.05
7.859429129937585,0.05
7.802302424446664,0.05
7.821002457426729,0.05
7.684219327063653,0.05
7.674210340020791,0.05
7.79611022322504,0.05
7.590707064164202,0.05
7.853476633932962,0.05
7.855174418864166,0.05
7.8754862662008325,0.05
7.763396835845424,0.05
7.835507121049048,0.05
7.493786679334823,0.05
7.6877848158757045,0.05
7.835194687143673,0.05
7.745779960071273,0.05
7.847190263106751,0.05
7.620822111627901,0.05
7.727041642590586,0.05
7.701217025630545,0.05
7.628218200073063,0.05
7.6083766538036866,0.05
7.944274179720367,0.05
7.791301112901506,0.05
7.685664863626277,0.05
7.728057415432503,0.05
7.560894679035726,0.05
7.777659951078272,0.05
7.5187837627172485,0.05
7.83920564144357,0.05
7.427375732693633,0.05
7.733657894259271,0.05
7.636888161665268,0.05
7.727827113082877,0.05
7.546291612579232,0.05
7.766530644027159,0.05
7.90646601705372,0.05
8.03925885582381,0.05
7.7433493203952946,0.05
7.8154167705803905,0.05
7.638841212802109,0.05
7.897198055715836,0.05
7.9434301666199625,0.05
7.684734928763788,0.05
7.598158761723204,0.05
8.049237284916988,0.05
7.4588389352723015,0.05
7.771712743811881,0.05
7.669777865792195,0.05
7.682450796423892,0.05
7.867153985149471,0.05
7.6075121761956686,0.05
7.4630890796969185,0.05
7.5856880913665234,0.05
7.639783806302777,0.05
7.897111979922641,0.05
7.612938689765329,0.05
7.992290577545824,0.05
7.638092375703287,0.05
7.641636722013509,0.05
7.560311378753196,0.05
7.787476301118618,0.05
7.891319036021398,0.05
7.9099762370585935,0.05
7.751347489771378,0.05
7.6962501661175695,0.05
7.814099740268646,0.05
7.73685145435064,0.05
7.647850186323841,0.05
7.807325161103892,0.05
7.780465494079166,0.05
7.484225106568828,0.05
7.673227330182315,0.05
7.904677297889148,0.05
7.620648353079436,0.05
7.844189436168891,0.05
7.86579188747187,0.05
7.741187561109245,0.05
7.671424934308929,0.05
7.617011580868243,0.05
7.947904648764504,0.05
7.514248315855102,0.05
8.057572567029522,0.05
7.982371833551528,0.05
7.736591832764829,0.05
7.687727203500602,0.05
7.7963418014060295,0.05
8.020539032633687,0.05
7.7549866425705165,0.05
7.912848185222555,0.05
7.7346992956644085,0.05
7.384900665990947,0.05
7.561661400918597,0.05
7.539633069244741,0.05
7.456886923250354,0.05
7.75355137673965,0.05
7.962104808904185,0.05
7.565533872552598,0.05
7.645048849389792,0.05
7.743540700484076,0.05
7.589260461724955,0.05
7.9013813040921805,0.05
7.5202253991999095,0.05
7.603514159988207,0.05
8.059829919544562,0.05
7.664983746936924,0.05
7.64724588561224,0.05
7.871663029551059,0.05
7.735894349747117,0.05
7.577176818466116,0.05
7.730392894467609,0.05
7.79465163107352,0.05
7.653502283549804,0.05
7.8246670481015625,0.05
7.683505920162327,0.05
7.764986735949461,0.05
7.672057780365916,0.05
7.759770494984201,0.05
7.715370301942537,0.05
7.470163325078458,0.05
7.837860880741943,0.05
7.431997819714531,0.05
7.51177502553472,0.05
7.592674790715204,0.05
7.794258086230673,0.05
7.6330358045349485,0.05
7.755270184794911,0.05
7.7133652927614085,0.05
7.627188367344594,0.05
7.584561450893295,0.05
7.522354137437823,0.05
7.499335338589515,0.05
7.675187126154785,0.05
7.561411491641467,0.05
7.576702016773597,0.05
7.70724662703306,0.05
7.6367936795373454,0.05
7.648692665823565,0.05
7.826734293324599,0.05
7.565209527990147,0.05
7.864588512421924,0.05
7.609117346511706,0.05
7.8301193770179065,0.05
7.7223848542683164,0.05
7.894905638523513,0.05
7.962091822220703,0.05
7.71419270543401,0.05
7.521912924854751,0.05
7.821607810888963,0.05
7.827280491782424,0.05
7.739759992423104,0.05
7.619981068897174,0.05
7.684093701131638,0.05
7.642213590075853,0.05
7.766218555081669,0.05
7.847591191324276,0.05
7.757133159901433,0.05
7.923825423725312,0.05
7.557409687488699,0.05
7.603871087144181,0.05
7.604455631978978,0.05
7.815941051200211,0.05
7.971401006375087,0.05
7.761868058672262,0.05
7.947940751908126,0.05
7.946515263257292,0.05
7.753629885176415,0.05
7.617391624663055,0.05
7.868950465743236,0.05
8.04029958426418,0.05
7.674066639430556,0.05
7.809237623750819,0.05
7.677935220536231,0.05
8.039462390875759,0.05
7.676377692546079,0.05
7.888810134378805,0.05
7.687239895892219,0.05
7.7163590695878215,0.05
7.8955886530071355,0.05
7.507654362694825,0.05
7.702917786131269,0.05
7.818760705575507,0.05
7.821044655969791,0.05
7.681742907664166,0.05
7.614274110852731,0.05
7.53556716940975,0.05
7.559313302019738,0.05
7.491836801772256,0.05
7.6473060929449845,0.05
7.717120423616875,0.05
7.771605241443996,0.05
7.71446345546001,0.05
7.576591118762637,0.05
7.879045796720021,0.05
7.655166656172397,0.05
7.741751320247393,0.05
7.720654124221169,0.05
7.817519476260013,0.05
7.704235364677745,0.05
7.664478897209108,0.05
7.649719531826193,0.05
7.669212040512557,0.05
7.903888011368147,0.05
7.618233595191919,0.05
7.898479984583021,0.05
7.717280065597927,0.05
7.616048842350189,0.05
7.793572673856493,0.05
7.681441321705743,0.05
7.581110040917666,0.05
7.721643748862909,0.05
7.820864712882328,0.05
7.767911894213142,0.05
7.840184767253455,0.05
7.500510291694147,0.05
7.546424175242071,0.05
7.8508843315742025,0.05
7.769258741233975,0.05
7.797625873679464,0.05
7.854105762121769,0.05
7.699511278362768,0.05
7.695245049206206,0.05
7.669212047871894,0.05
7.759084578631862,0.05
7.602717107410317,0.05
7.810346060479909,0.05
7.5550211555812385,0.05
7.734228852477891,0.05
7.638940037732114,0.05
7.749684810625787,0.05
7.558695009663118,0.05
7.680038373457521,0.05
7.771475660829035,0.05
7.611301802980091,0.05
7.819997127806527,0.05
7.730617572373283,0.05
7.767320200207407,0.05
7.8544986881075385,0.05
7.886294672749374,0.05
7.843255826844171,0.05
7.777593811520276,0.05
7.821997858462077,0.05
7.757055283091525,0.05
7.66119602996901,0.05
7.617874715163093,0.05
7.90214751795707,0.05
7.708258023165392,0.05
7.645771224200429,0.05
7.797562749780603,0.05
7.787752127772435,0.05
7.872148179353901,0.05
7.783269550987449,0.05
7.737732164559628,0.05
7.8462828265740825,0.05
7.593832507106256,0.05
7.834756999419987,0.05
7.999317825443018,0.05
7.636307449722844,0.05
7.8258020536555,0.05
7.852022232336622,0.05
7.786810621034162,0.05
7.956077928123639,0.05
7.70740373344506,0.05
7.492160756136007,0.05
7.843736139377485,0.05
7.642260108010417,0.05
7.772180216256117,0.05
7.47218565284324,0.05
7.500161914202461,0.05
7.643836279838477,0.05
7.7371284394125475,0.05
7.900106170667435,0.05
7.800785114935908,0.05
7.727156791824843,0.05
7.683216415033938,0.05
7.7066770161928995,0.05
7.769690104702754,0.05
7.820895590555177,0.05
7.713867348514758,0.05
7.781819306862774,0.05
7.677471358982078,0.05
7.8268193380826645,0.05
7.496495848375374,0.05
7.647307002404082,0.05
7.722160190561598,0.05
7.7789252245921645,0.05
7.73980766369291,0.05
7.781152719228077,0.05
7.841325415401356,0.05
7.816937248611325,0.05
7.860531363481567,0.05
7.685598223884608,0.05
7.743373638220528,0.05
7.626700022247537,0.05
7.650411553847681,0.05
7.8239803725825015,0.05
7.813728635824829,0.05
7.783390304336997,0.05
7.634881248097119,0.05
7.769971596075351,0.05
7.797350992111854,0.05
7.6080483504017264,0.05
7.825716170138373,0.05
7.709411263847546,0.05
7.452271974290147,0.05
7.7691162195286285,0.05
7.851922532096115,0.05
7.695847684428786,0.05
7.725025899362311,0.05
7.707245762745188,0.05
7.568752611011563,0.05
7.478233617643843,0.05
7.887750278580104,0.05
7.8281919383813285,0.05
7.728870105464161,0.05
7.731154430413007,0.05
7.663267866990112,0.05
7.806626512453906,0.05
7.663116577143532,0.05
7.6474075243570745,0.05
8.009407141858745,0.05
7.635082684508072,0.05
7.539990223663724,0.05
7.775538748379166,0.05
7.6972539819074814,0.05
7.657418042490138,0.05
7.607548038515757,0.05
7.483661395122472,0.05
7.725891636765996,0.05
7.858372214779474,0.05
7.598246408206881,0.05
7.927907093998181,0.05
8.085250771642023,0.05
7.5954306778840825,0.05
7.735918359203933,0.05
7.6591577388201575,0.05
7.839410044683945,0.05
7.643281650955586,0.05
7.681420302477025,0.05
7.842570923180409,0.05
7.6905570000498455,0.05
7.739262652060932,0.05
7.849115874830353,0.05
7.795596422784732,0.05
7.803105367380788,0.05
7.739007085213143,0.05
7.706659353878715,0.05
7.631204669187161,0.05
7.580419686398225,0.05
7.676050143119146,0.05
7.601863647723227,0.05
7.7277082291342705,0.05
7.666459774601168,0.05
7.718084089921094,0.05
7.943733187746268,0.05
7.621125940114891,0.05
7.376630035834524,0.05
7.69655531720649,0.05
7.622837097737814,0.05
7.650519529201583,0.05
7.785812208768444,0.05
7.683297730338831,0.05
7.670574726607874,0.05
7.928642895434438,0.05
7.83089608446215,0.05
7.80810968837534,0.05
7.435754834145754,0.05
7.534927677141022,0.05
7.729326258527709,0.05
7.7932664238910565,0.05
7.7907875816139285,0.05
7.632787633089059,0.05
7.651880907265031,0.05
7.564877028872551,0.05
8.01968824316945,0.05
7.6472036069369125,0.05
7.757218784173639,0.05
7.854532168073753,0.05
7.739737681083463,0.05
7.763961600779388,0.05
7.6729212532122215,0.05
7.634102799640339,0.05
7.379657200660718,0.05
7.622837441689876,0.05
7.898413036811809,0.05
7.644437596562502,0.05
7.564573022680457,0.05
7.651051694589759,0.05
7.974725092390129,0.05
7.513931683488,0.05
7.687760643926588,0.05
7.789123655799527,0.05
7.912669978583208,0.05
7.675411941992214,0.05
7.743564156568015,0.05
7.68852156452131,0.05
7.930818941341846,0.05
8.030507526189126,0.05
7.834894856021978,0.05
7.800858289410726,0.05
7.603442549805622,0.05
7.871834779591925,0.05
7.773142816616487,0.05
8.021709461394634,0.05
7.664031321354423,0.05
7.784057467825311,0.05
7.897604736411129,0.05
7.568601148310016,0.05
7.819500687925043,0.05
7.808657412400113,0.05
7.7974692243980535,0.05
7.685682979488063,0.05
7.965758625945949,0.05
7.494009403781047,0.05
7.850982970102396,0.05
7.451099714344774,0.05
7.8529201361902325,0.05
7.57395914987368,0.05
7.7475526663956,0.05
7.777746230363125,0.05
7.4762255963387245,0.05
7.837122964729518,0.05
7.750055053367159,0.05
7.705233057403866,0.05
7.60252440338024,0.05
7.723192764371327,0.05
7.953404726720004,0.05
7.802297103715214,0.05
7.911593706074486,0.05
7.9144036050443685,0.05
7.585661971632493,0.05
7.670970269548054,0.05
7.697361088749938,0.05
7.570310713512032,0.05
7.860961428270058,0.05
7.779986412632509,0.05
7.374937448905044,0.05
7.78178030714039,0.05
7.990416725909656,0.05
7.621139768758476,0.05
7.740975611519736,0.05
7.867145256512229,0.05
7.678387713884982,0.05
7.617941160499454,0.05
7.812043001026431,0.05
7.920764838422625,0.05
7.844401840572293,0.05
7.575148057526191,0.05
7.841782208245777,0.05
7.626336844139699,0.05
7.6042877216908655,0.05
7.728842226979408,0.05
7.706824064006857,0.05
7.730265176347927,0.05
7.572351459579394,0.05
7.7106110335072175,0.05
7.764785239804237,0.05
7.7957973698394305,0.05
7.694440177594374,0.05
7.984675274657388,0.05
7.770295452432097,0.05
7.456650420559889,0.05
7.837222710973881,0.05
7.764224980486541,0.05
7.726641679776381,0.05
7.578672577586901,0.05
7.6381539228870885,0.05
7.667482504863454,0.05
7.848034470602945,0.05
7.706445373848625,0.05
7.928684121126396,0.05
7.628628679415523,0.05
7.659974256899362,0.05
7.951548970841773,0.05
7.812961491380891,0.05
7.693327804812675,0.05
7.9716804884528045,0.05
7.995610167201227,0.05
7.5655384418808636,0.05
7.66501397146534,0.05
7.642584878594684,0.05
7.6526123145135845,0.05
7.594412613529149,0.05
7.8587813090570835,0.05
7.842653918640796,0.05
7.750663753083667,0.05
7.724690098740758,0.05
7.671232021359561,0.05
7.76697595786145,0.05
7.84148215373618,0.05
7.7185969107507715,0.05
7.922828648408251,0.05
7.66776119688373,0.05
7.364951580015422,0.05
7.705076249614252,0.05
7.834562197873071,0.05
7.870496060895907,0.05
7.845714916954392,0.05
7.68022880990575,0.05
7.609433542593769,0.05
7.555502186867073,0.05
7.673562129451531,0.05
7.813901662416755,0.05
7.65117142214214,0.05
7.800224537013899,0.05
7.693852118216487,0.05
7.801558932590538,0.05
7.590941587625512,0.05
7.835714013890072,0.05
7.56940534051787,0.05
7.854063464144425,0.05
7.552361449565272,0.05
7.703274078953084,0.05
7.638463631124574,0.05
7.87181436644189,0.05
7.842578351450053,0.05
7.866124844322046,0.05
7.7423891204772985,0.05
7.667549759857511,0.05
7.709130823821888,0.05
7.551280944310237,0.05
7.6698169625100885,0.05
7.957708947049686,0.05
7.566768942659371,0.05
7.777580548487886,0.05
7.832854510691462,0.05
7.503401608918935,0.05
7.793484181731587,0.05
7.933149314715289,0.05
7.843751536897237,0.05
7.995705878559701,0.05
7.50066046580514,0.05
7.643153448994211,0.05
7.729220001258492,0.05
7.6619517728321345,0.05
7.788912542463768,0.05
7.76545464857487,0.05
7.690970051001479,0.05
7.961541227867101,0.05
7.833554442539525,0.05
7.671195255813652,0.05
7.816920653941389,0.05
7.628125093131662,0.05
7.816654934101811,0.05
7.752145785020717,0.05
7.605524685201994,0.05
7.780291469653786,0.05
7.80094883743165,0.05
7.716601932824546,0.05
7.809226806618473,0.05
7.825958723775772,0.05
7.577264157746507,0.05
7.723818861198942,0.05
7.793839691336897,0.05
7.558100405596121,0.05
7.67656946026772,0.05
7.836537019102803,0.05
7.622061903422695,0.05
7.66617445561274,0.05
7.705138680037312,0.05
7.8034986209986394,0.05
7.7796047989414845,0.05
7.845522498026955,0.05
7.767886810330582,0.05
7.843116614482725,0.05
7.765250637145164,0.05
7.6191676187733925,0.05
7.649256230361035,0.05
7.485696089559752,0.05
7.60337855920953,0.05
7.58923212842377,0.05
7.80185476955827,0.05
7.601445462936477,0.05
7.688976060147008,0.05
7.95574056158369,0.05
7.9954839953076995,0.05
7.569282230821098,0.05
7.789922606240278,0.05
7.6436786685215825,0.05
7.809395622026981,0.05
7.8393028264889715,0.05
7.772216572134743,0.05
7.781847305809746,0.05
7.8326129051852105,0.05
7.723501131695904,0.05
7.467798313854079,0.05
7.608783296584482,0.05
8.106687834531249,0.05
8.038291301247352,0.05
7.7986196777918755,0.05
7.7353884546769525,0.05
7.62689940387939,0.05
7.501538646884683,0.05
7.825519098334534,0.05
7.727457995276486,0.05
7.855879330021596,0.05
7.591701346434171,0.05
7.663841738384612,0.05
8.007183666877586,0.05
7.7209940820690655,0.05
7.897971295645362,0.05
7.637490058283718,0.05
7.656234193481062,0.05
7.420935583428069,0.05
7.772379631090597,0.05
7.8607605981117965,0.05
7.863086452830972,0.05
8.030420086443613,0.05
7.789565913294649,0.05
7.705405350325388,0.05
7.766217451830217,0.05
7.715570721149666,0.05
7.669772372841639,0.05
7.924822571976794,0.05
7.712839500718054,0.05
7.796522073110124,0.05
7.719012637368517,0.05
7.646953270862751,0.05
7.679035063450033,0.05
7.549424941252473,0.05
7.677864825533031,0.05
7.873947021673385,0.05
7.63757331865137,0.05
7.68255898131118,0.05
7.582637220169753,0.05
7.652179967447768,0.05
7.684439233601018,0.05
7.6158706550661295,0.05
7.589166649508883,0.05
7.529599043875815,0.05
7.550187083426379,0.05
7.849254945600378,0.05
7.572316139945226,0.05
7.89284589959417,0.05
7.665937493418698,0.05
7.597104951454791,0.05
7.900636338049783,0.05
7.627828311833673,0.05
7.600808329154634,0.05
7.688387621648548,0.05
7.828827218780837,0.05
7.844694318717112,0.05
7.801499943017511,0.05
7.907757409400517,0.05
7.931240428651168,0.05
7.774383205747275,0.05
7.601482775852504,0.05
7.907626515918913,0.05
7.575651755385967,0.05
7.978261615867683,0.05
7.916010921264847,0.05
7.617854400612512,0.05
7.770075494950407,0.05
7.660298856993227,0.05
7.66181056676943,0.05
7.69756553027412,0.05
7.54194961446541,0.05
7.588676468368526,0.05
7.552252895416116,0.05
7.692118591224498,0.05
7.573152606852928,0.05
7.600063252054011,0.05
7.781274847008644,0.05
7.603923187880578,0.05
7.704297188866922,0.05
7.681437232123292,0.05
7.586803804584629,0.05
7.498331377676437,0.05
7.739130884245366,0.05
7.688083690016154,0.05
7.656275637962774,0.05
7.614989545600164,0.05
7.741633130951357,0.05
7.845584471104833,0.05
8.00092154362352,0.05
7.808587940412291,0.05
7.681856426316429,0.05
7.740056864669325,0.05
7.8999495744486055,0.05
7.649389576739424,0.05
7.589652586296261,0.05
7.750629085862722,0.05
8.031047479738941,0.05
7.636525715115703,0.05
7.464741956010083,0.05
7.538879094434173,0.05
7.460615241768336,0.05
7.735963847256731,0.05
7.760714630666627,0.05
7.6013353375251,0.05
7.461819165574732,0.05
7.831719315092144,0.05
7.649571842310541,0.05
7.866442310854434,0.05
7.403353831942222,0.05
7.881075917503188,0.05
7.763346954404011,0.05
7.3518443065132075,0.05
7.686850584326438,0.05
7.749597773282851,0.05
7.643160979216559,0.05
7.983231702317796,0.05
7.925738726732978,0.05
7.886486039414223,0.05
7.4957056712377454,0.05
7.669239938248908,0.05
7.7053963784540604,0.05
7.700031098886511,0.05
7.741232655480709,0.05
7.459186787567886,0.05
7.358172334027128,0.05
7.557138463876054,0.05
7.783892170981373,0.05
7.765100779606122,0.05
7.704338546769903,0.05
7.677505206985493,0.05
7.725342775225447,0.05
7.832482818454386,0.05
7.610660863330539,0.05
7.688279263559725,0.05
7.738552786234345,0.05
7.8779021190841805,0.05
7.69719459677333,0.05
7.832471337889877,0.05
7.9664045882260055,0.05
7.85289756370511,0.05
7.775225733933694,0.05
7.640889177116635,0.05
7.79867905140877,0.05
7.728807282626547,0.05
7.779561645888864,0.05
7.595479381662712,0.05
7.681604740187762,0.05
7.985044907356532,0.05
7.73769766349266,0.05
7.945001900594474,0.05
7.742288702749885,0.05
7.702664097718071,0.05
7.768682119130222,0.05
8.086085305336596,0.05
7.836847058939203,0.05
7.637773509081654,0.05
7.854108475409254,0.05
7.808180898139153,0.05
7.697005339178816,0.05
7.694144738522821,0.05
7.480925749457532,0.05
7.7682341837895175,0.05
7.480501865903122,0.05
7.853305211383624,0.05
7.724470650127074,0.05
7.685502438405577,0.05
7.784464691546675,0.05
7.676898834478273,0.05
7.5443415099118845,0.05
8.01791931872729,0.05
7.874436928624489,0.05
7.9640278244675065,0.05
7.633848190360961,0.05
7.709791661665642,0.05
7.840455597841536,0.05
7.897816301489681,0.05
7.702627497997056,0.05
7.984898959857936,0.05
7.655045620151541,0.05
7.783584350647231,0.05
7.776946712044787,0.05
7.777851946459402,0.05
7.700084787000739,0.05
7.660884513222825,0.05
7.813798674415343,0.05
7.59866414169673,0.05
7.767513803681489,0.05
7.468418907343287,0.05
7.894894055340571,0.05
7.655630470350248,0.05
7.827727786878625,0.05
7.903327567758793,0.05
7.478876641560884,0.05
7.784608103240561,0.05
7.711106643557175,0.05
7.873928004315926,0.05
7.4899804100996,0.05
7.77998450238903,0.05
7.452881166841365,0.05
7.935281678172435,0.05
7.907257310827285,0.05
7.757089386573509,0.05
7.679127063377792,0.05
7.95136614967381,0.05
7.707626178550687,0.05
7.491012381167162,0.05
7.799025129337781,0.05
7.779845340186094,0.05
7.567885218095365,0.05
7.807596300650213,0.05
7.656285772892963,0.05
7.694685894529577,0.05
7.591796295285576,0.05
7.850594523256162,0.05
7.5466749429246445,0.05
7.802645007437529,0.05
7.471676325941067,0.05
7.824844545472303,0.05
7.854635752769383,0.05
7.594144988340669,0.05
7.6432044135740504,0.05
7.8422120826034,0.05
7.489827978003869,0.05
7.942245288854955,0.05
7.872309667826784,0.05
7.52094153791375,0.05
7.722013726601178,0.05
7.926373116985633,0.05
7.661842889566085,0.05
7.582525121092552,0.05
7.547627854126878,0.05
7.7079001110765715,0.05
7.725733260232676,0.05
7.8203751826527945,0.05
7.900088958284737,0.05
7.662080429464891,0.05
7.735937532076982,0.05
7.964816347762833,0.05
7.853477081830774,0.05
7.696037212087579,0.05
7.7474630917996095,0.05
7.480951945846177,0.05
7.789025830681652,0.05
7.462229382835328,0.05
7.868969264059731,0.05
7.741428947020302,0.05
7.937761746006163,0.05
7.537140939307475,0.05
7.427889560031323,0.05
7.8072062913054,0.05
7.816912751112708,0.05
7.558609665404388,0.05
7.608207065424629,0.05
7.646400537862474,0.05
7.911396796593834,0.05
7.619284423474579,0.05
7.60155623463849,0.05
7.7185819824709085,0.05
7.727795507888342,0.05
7.8379589393929985,0.05
7.65144435085269,0.05
7.758066006751235,0.05
7.655029260482844,0.05
7.664969861982888,0.05
7.674552193375274,0.05
7.722705120648929,0.05
7.792803707191969,0.05
7.3625898831094965,0.05
7.809914800474678,0.05
7.57136259026235,0.05
7.9631079802736044,0.05
7.765885754295137,0.05
7.57170274371192,0.05
7.944948514262547,0.05
7.729466572588655,0.05
7.745447358614611,0.05
7.745260615655512,0.05
7.621440804547651,0.05
7.6915930376216854,0.05
7.6244045299402154,0.05
7.602133890518199,0.05
7.582815750105732,0.05
7.55937431425724,0.05
7.814715073554553,0.05
7.717740237194173,0.05
8.054598873232177,0.05
7.672623966995191,0.05
7.971377331049393,0.05
7.761761513448649,0.05
7.902887791832337,0.05
7.947380199581812,0.05
7.512765898187468,0.05
7.524034301531497,0.05
7.550011765730374,0.05
7.866080163795019,0.05
7.795337077061284,0.05
7.723744230867553,0.05
7.694190793825997,0.05
7.7425018351641555,0.05
8.081375750472073,0.05
7.70694505748969,0.05
7.324733045239174,0.05
7.687983149152823,0.05
7.748436816395507,0.05
7.513512322648754,0.05
7.470079335531801,0.05
7.60021854174386,0.05
7.951196840234007,0.05
7.752748753514447,0.05
7.564001771998221,0.05
7.5834076046827565,0.05
7.749784393276198,0.05
7.704584240448737,0.05
7.568471806175513,0.05
7.935778953365474,0.05
7.817087972768678,0.05
7.658966336365609,0.05
7.7609468762221185,0.05
7.865614859649323,0.05
7.714551112775964,0.05
7.692649946412582,0.05
7.677295384213884,0.05
7.870230028080708,0.05
7.679422713788986,0.05
7.8235559083394035,0.05
7.81422048482593,0.05
7.76635870360576,0.05
7.855170400875273,0.05
7.8356255141418085,0.05
8.075397532102027,0.05
7.734558742398431,0.05
7.337554921462168,0.05
7.554967914595064,0.05
7.601331147730452,0.05
7.779453858564148,0.05
7.642385844017788,0.05
7.687040986943355,0.05
7.716676211417421,0.05
7.65377014819651,0.05
7.759048708628626,0.05
7.802758215476406,0.05
7.8242595580882455,0.05
7.726964359510804,0.05
7.632799237162172,0.05
7.873137789648503,0.05
7.725908054204659,0.05
7.526257090924789,0.05
7.649513455078044,0.05
7.788206647424617,0.05
7.609585753615241,0.05
